?iso2_str	?age	?val_str	?pop	?den
"AF"	1982	"2101.191"	29835392	44
"AM"	1982	"2966.603"	3262200	108
"AO"	1982	"4649.755999999999"	18498000	15
"AR"	1982	"103424.068"	41281631	15
"AT"	1982	"53868.229999999996"	8414638	1003
"AU"	1982	"234119.615"	22875104	3
"AW"	1982	"612.389"	101484	567
"AZ"	1982	"42672.879"	9165000	106
"BA"	1982	"3630.33"	3839737	75
"BB"	1982	"645.3919999999999"	284589	660
"BD"	1982	"8599.115"	148000000	964
"BD"	1982	"8599.115"	158570535	964
"BE"	1982	"117553.019"	11007020	355
"BF"	1982	"575.7189999999999"	15730977	57
"BH"	1982	"9838.561"	1234571	1627
"BI"	1982	"157.68099999999998"	10216190	367
"BJ"	1982	"502.37899999999996"	9598787	78
"BN"	1982	"2093.857"	408786	67
"BO"	1982	"4349.062"	10907778	9
"BR"	1982	"172176.65099999998"	192376496	22
"BS"	1982	"2262.5389999999998"	353658	23
"BT"	1982	"33.003"	708427	18
"BW"	1982	"1100.1"	2029307	3
"BZ"	1982	"172.349"	333200	15
"CD"	1982	"3072.946"	71712867	29
"CF"	1982	"143.013"	4422000	7
"CG"	1982	"1345.789"	3686000	11
"CH"	1982	"36629.663"	7952600	188
"CI"	1982	"6109.222"	20617068	64
"CL"	1982	"20615.874"	17248450	23
"CM"	1982	"6343.91"	19100000	40
"CO"	1982	"45914.507"	46366364	41
"CV"	1982	"36.67"	567000	126
"CY"	1982	"3102.2819999999997"	1099341	117
"CY"	1982	"3102.2819999999997"	838897	117
"DE"	1982	"879060.5739999999"	81799600	229
"DJ"	1982	"348.365"	906000	37
"DM"	1982	"40.336999999999996"	72660	105
"DZ"	1982	"39269.903"	37100000	15
"EC"	1982	"19288.42"	15007343	54
"EE"	1982	"18661.362999999998"	1340194	29
"EG"	1982	"56523.138"	90000000	2755
"EG"	1982	"56523.138"	90000000	7136
"EG"	1982	"56523.138"	90000000	76
"ER"	1982	"348.365"	5824000	43
