?iso2_str	?age	?val_str	?pop	?den
"KR"	2005	"12003.300000000001"	48875000	491
"KW"	2005	"925.6"	3566437	200
"KZ"	2005	"336.7"	16600000	6
"LB"	2005	"0.0"	4224000	404
"LK"	2005	"0.0"	20860000	309
"LT"	2005	"650.3000000000001"	3187176	50
"LU"	2005	"100.6"	509074	194
"LV"	2005	"882.1"	2217053	34
"MA"	2005	"0.0"	32545170	72
"MD"	2005	"8.0"	3559500	122
"MK"	2005	"119.1"	2055004	82
"MM"	2005	"0.0"	60280000	74
"MT"	2005	"114.2"	452515	1307
"MZ"	2005	"281.1"	22894000	29
"NG"	2005	"665.7"	170123740	184
"NI"	2005	"0.0"	5891199	42
"NP"	2005	"0.0"	29331000	199
"NZ"	2005	"966.7"	4422700	17
"PE"	2005	"327.6"	29496000	23
"PK"	2005	"819.4"	177100000	214
"PL"	2005	"2547.8999999999996"	38186860	120
"PT"	2005	"776.9"	10578776	115
"PY"	2005	"0.0"	6454548	14
"RU"	2005	"60112.5"	143030106	8
"SA"	2005	"2170.7"	27136977	12
"SI"	2005	"468.9"	2050189	101
"SK"	2005	"391.29999999999995"	5445324	111
"SN"	2005	"0.0"	12855153	65
"SV"	2005	"76.39999999999999"	6134000	342
"SY"	2005	"0.0"	22530746	118
"TG"	2005	"0.0"	6619000	117
"TH"	2005	"1103.9"	667201532	132
"TJ"	2005	"382.99999999999994"	7616000	49
"TM"	2005	"72.9"	5110000	11
"TN"	2005	"0.0"	10732900	63
"TR"	2005	"5041.3"	74724269	97
"TT"	2005	"0.0"	1227505	254
"TZ"	2005	"0.0"	43188000	46
"UA"	2005	"699.3000000000001"	45888000	77
"UY"	2005	"58.7"	3318535	19
"UZ"	2005	"603.1999999999999"	29559100	61
"VE"	2005	"1249.6"	27150	30
"VN"	2005	"0.0"	91519289	259
"YE"	2005	"0.0"	25130000	45
"ZA"	2005	"2544.0"	48810427	41
"ZM"	2005	"0.4"	12935000	17
"ZW"	2005	"0.0"	12521000	26
"AE"	2006	"1279.0"	8264070	99
"AM"	2006	"469.6"	3262200	108
"AO"	2006	"26.5"	18498000	15
"AR"	2006	"872.4000000000001"	41281631	15
"AT"	2006	"2862.4"	8414638	1003
"AU"	2006	"8243.5"	22875104	3
"AZ"	2006	"335.29999999999995"	9165000	106
"BA"	2006	"753.2"	3839737	75
"BD"	2006	"0.0"	148000000	964
"BD"	2006	"0.0"	158570535	964
"BE"	2006	"2578.0"	11007020	355
"BH"	2006	"320.90000000000003"	1234571	1627
"BJ"	2006	"0.0"	9598787	78
"BN"	2006	"354.9"	408786	67
"BO"	2006	"0.0"	10907778	9
"BR"	2006	"10326.599999999999"	192376496	22
"BW"	2006	"0.0"	2029307	3
"CD"	2006	"0.0"	71712867	29
"CG"	2006	"6.7"	3686000	11
"CH"	2006	"2634.1000000000004"	7952600	188
"CI"	2006	"0.0"	20617068	64
"CL"	2006	"8.1"	17248450	23
"CM"	2006	"422.09999999999997"	19100000	40
"CO"	2006	"96.89999999999999"	46366364	41
"CY"	2006	"256.1"	1099341	117
"CY"	2006	"256.1"	838897	117
"DE"	2006	"27037.8"	81799600	229
"DZ"	2006	"613.9"	37100000	15
"EC"	2006	"86.7"	15007343	54
"EE"	2006	"53.3"	1340194	29
"EG"	2006	"3622.8"	90000000	2755
"EG"	2006	"3622.8"	90000000	7136
"EG"	2006	"3622.8"	90000000	76
"ER"	2006	"0.0"	5824000	43
"ES"	2006	"11347.8"	46030109	93
"ET"	2006	"13.299999999999999"	82101998	74
"FI"	2006	"1079.5"	5404956	16
"GA"	2006	"11.799999999999999"	1475000	6
"GB"	2006	"12797.3"	62262000	256
"GE"	2006	"16.7"	4469200	68
"GH"	2006	"11.2"	24233431	102
"GR"	2006	"1250.2"	11305118	85
"GT"	2006	"665.8"	13824463	129
"HN"	2006	"0.0"	8249574	64
"HT"	2006	"0.0"	9719932	350
"HU"	2006	"1684.5000000000002"	10014324	107
"ID"	2006	"1146.0"	237424363	124
"IL"	2006	"2452.1"	7869900	371
"IQ"	2006	"101.7"	30399572	74
"IR"	2006	"2828.5"	78868711	48
"IS"	2006	"358.5"	320060	3
"IT"	2006	"13325.4"	60681514	201
"JM"	2006	"70.3"	2847232	252
"JO"	2006	"158.79999999999998"	6508271	68
"JP"	2006	"63750.69999999999"	127799000	337
"KE"	2006	"0.0"	43013341	67
